problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1873B,4,"['if statement', 'for loop', 'while loop', 'recursion']","['for loop', 'if statement', 'sorting', 'matrix operation']","['for loop', 'sorting', 'matrix operation', 'tuple', 'if statement', 'misc']","import math
def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort(reverse=True)
        for i in range(n):
            if a[i] == 0:
                a[i] = 1
                break
        else:
            a[0] +=1
        ans = math.prod(a)
        print(ans)
",False,False,0,0.0
1873B,5,"['if statement', 'for loop', 'while loop', 'recursion', 'misc']","['if statement', 'for loop', 'continue statement', 'sorting']","['for loop', 'sorting', 'matrix operation', 'tuple', 'if statement', 'misc']","import sys

def solve():
    input_lines = input()
    input_lines = [line.strip() for line in input_lines]
    test_case_num = int(input_lines[0])

    for i in range(1, 2 * test_case_num + 1, 2):
        if (i - 1) % 2 == 0:
            continue
        array = [int(x) for x in input_lines[i].split()]
        array.sort()
        if array[0] == 0:
            array[0] += 1
        else:
            array[-1] += 1
        result = 1
        for x in array:
            result *= x
        print(result)
",True,False,1,0.25
1873A,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'while loop', 'set', 'tuple']","import sys
import itertools

def solve():
    input = input()
    lines = input.split(""\n"")[1:]
    for line in lines:
        perms = list(itertools.permutations(line))
        if ""abc"" in perms:
            print(""YES"")
        else:
            print(""NO"")
",False,True,0,0.0
1873A,1,['for loop'],"['for loop', 'if statement', 'recursion', 'tuple', 'misc']","['for loop', 'if statement', 'while loop', 'set', 'tuple']","import itertools

def solve():
    perms = list(itertools.permutations('abc'))
    def check(s):
        for p in perms:
            if s == ''.join(p):
                return True
        for i in range(len(s) - 1):
            if s[i] + s[i + 1] in ['ab', 'bc', 'ca']:
                return True
        return False
    t = int(input())
    for _ in range(t):
        s = input()
        print('YES' if check(s) else 'NO')
",False,False,2,0.4
1873A,2,"['for loop', 'while loop']","['if statement', 'for loop']","['for loop', 'if statement', 'while loop', 'set', 'tuple']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        s = input()
        if s in ['abc', 'acb', 'bac', 'cba']:
            print(""YES"")
        else:
            print(""NO"")
",False,False,0,0.0
1873A,3,"['for loop', 'while loop', 'recursion']","['if statement', 'for loop']","['for loop', 'if statement', 'while loop', 'set', 'tuple']","import sys

def solve():
    test_cases = int(input())
    answers = []
    for _ in range(test_cases):
        cards = input().strip()
        if cards in ['abc', 'acb', 'bac', 'bca', 'cab']:
            answers.append('YES')
        else:
            answers.append('NO')
    print(*answers, sep='\n')
",False,False,0,0.0
1873A,4,"['for loop', 'while loop', 'recursion', 'tuple']","['dictionary', 'for loop']","['for loop', 'if statement', 'while loop', 'set', 'tuple']","import itertools

def solve():
    perms = [''.join(p) for p in itertools.permutations('abc')]
    return {p: i for i, p in enumerate(perms, 1)
",False,False,1,0.5
1873A,5,"['for loop', 'while loop', 'recursion', 'tuple', 'if statement']","['if statement', 'for loop', 'continue statement']","['for loop', 'if statement', 'while loop', 'set', 'tuple']","def solve():
    from sys import stdin
    test_cases = int(input())
    answers = []

    for _ in range(test_cases):
        arrangement = input().strip()

        if arrangement == 'abc':
            answers.append('YES')
            continue

        if arrangement[0] == 'a':
            answers.append('YES')
            continue

        answers.append('NO')

    print('\n'.join(answers))
",False,False,1,0.3333333333333333
1872A,0,['this is the og problem'],"['for loop', 'if statement', 'tuple']","['for loop', 'tuple', 'if statement', 'misc', 'matrix operation']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a,b,c = map(int,input().split())
        d = math.gcd(a,b)
        if d == 0:
            print(0)
        else:
            k = 2 * math.ceil(math.log2(c * d / abs(a-b)) if a!= b else 1
            print(int(k))
",False,True,0,0.0
1872A,1,['matrix operation'],"['for loop', 'if statement', 'continue statement']","['for loop', 'tuple', 'if statement', 'misc', 'matrix operation']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a == b:
            print(0)
            continue
        ans = float('inf')
        for k in range(1, 35):
            ans = min(ans, math.ceil(abs(a - b) / (k * c - c))
        print(ans)
",False,True,1,0.3333333333333333
1872A,2,"['matrix operation', 'continue statement']","['for loop', 'if statement', 'tuple']","['for loop', 'tuple', 'if statement', 'misc', 'matrix operation']","import math
def solve():
    t = int(input())
    for _ in range(t):
        a,b,c = map(int,input().split())
        x = math.gcd(a,b)
        steps = 0
        if x!= 0:
            steps =  min(a-x,b)//c+1
        print(steps)
",False,True,0,0.0
1872A,3,"['matrix operation', 'continue statement', 'if statement']","['for loop', 'if statement']","['for loop', 'tuple', 'if statement', 'misc', 'matrix operation']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        diff = abs(a - b)
        gcd = math.gcd(a, b)
        print(math.ceil(diff / math.gcd(c, gcd)))
",False,False,0,0.0
1872A,4,"['matrix operation', 'continue statement', 'if statement', 'misc']",['for loop'],"['for loop', 'tuple', 'if statement', 'misc', 'matrix operation']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        d = abs(a - b)
        if d == 0:
            print(0)
        elif c >= d:
            print(1)
        elif d % (2 * c) == 0:
            print(d // (2 * c) * 2)
        else:
            print((d // (2 * c) + 1) * 2 - 1)
",False,True,0,0.0
1872A,5,"['matrix operation', 'continue statement', 'if statement', 'misc', 'tuple']","['if statement', 'for loop', 'misc']","['for loop', 'tuple', 'if statement', 'misc', 'matrix operation']","import math

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a == b:
            print(0)
        else:
            d = abs(a - b)
            q, r = divmod(d, c)
            moves = q + (r!= 0)
            print(moves)
",False,False,0,0.0
1870A,0,['this is the og problem'],"['for loop', 'if statement']","['if statement', 'for loop', 'continue statement', 'while loop', 'tuple', 'matrix operation', 'recursion', 'misc']","import math
def solve():
    t = int(input())
    for _ in range(t):
        n, k, x = map(int, input().split())
        if k > n or k > x + 1:
            print(-1)
        else:
            total = k - 1
            remaining = n - (k - 1)
            val = min(x, k -\1 + remaining)
            total += remaining * val
            print(total)
",False,True,0,0.0
1870A,1,['misc'],"['if statement', 'for loop']","['if statement', 'for loop', 'continue statement', 'while loop', 'tuple', 'matrix operation', 'recursion', 'misc']","import math
def solve():
    t = int(input())
    for i in range(t):
        n, k, x = map(int, input().split())
        if n > k or n > x + 1:
            print(-1)
        elif x >= k - 1:
            print(k - 1 + (n - k + 1) * x)
        else:
            print(-1)
",False,True,0,0.0
1870A,2,"['misc', 'for loop']",['if statement'],"['if statement', 'for loop', 'continue statement', 'while loop', 'tuple', 'matrix operation', 'recursion', 'misc']","import sys

def solve():
    n, k, x = map(int, input().split())
    if k > n or x < k:
        return -1
    else:
        return sum(range(k)) + (n - k) * x
",False,True,0,0.0
1870A,3,"['misc', 'for loop', 'break statement']",['for loop'],"['if statement', 'for loop', 'continue statement', 'while loop', 'tuple', 'matrix operation', 'recursion', 'misc']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n, k, x = map(int, input().split())
        if k > n or x < k:
            print(-1)
        else:
            print(sum(range(k)) + (x * (n - k))
",False,False,0,0.0
1870A,4,"['misc', 'for loop', 'break statement', 'while loop']","['if statement', 'for loop', 'continue statement', 'tuple']","['if statement', 'for loop', 'continue statement', 'while loop', 'tuple', 'matrix operation', 'recursion', 'misc']","import math

def solve():
    t = int(input())
    results = []

    for _ in range(t):
        n, k, x = map(int, input().split())
        if k > n or x < k:
            results.append(-1)
            continue

        y = x - k + 1
        z = n - (x - k + 1)

        if y * z < k:
            results.append(-1)
            continue

        results.append(y * z + (k - 1) * (x))
    return '\n'.join(map(str, results))
",False,False,0,0.0
1870A,5,"['misc', 'for loop', 'break statement', 'while loop', 'if statement']",['for loop'],"['if statement', 'for loop', 'continue statement', 'while loop', 'tuple', 'matrix operation', 'recursion', 'misc']","import math
def solve():
    t = int(input())
    for _ in range(t):
        n, k, x = map(int, input().split())
        if k - 1 > x or n > k + x:
            print(-1)
        else:
            print(sum(range(k) + (n - k) * x)
",False,False,0,0.0
1867A,0,['this is the og problem'],"['for loop', 'sorting', 'tuple']","['for loop', 'tuple', 'sorting', 'matrix operation', 'if statement', 'dictionary', 'hashmap', 'while loop', 'heap']","import sys
import math

def solve():
    lines = input()
    t = int(lines[0].strip())
    index = 1
    for _ in range(t):
        n = int(lines[index].strip())
        index += 1
        a = list(map(int, lines[index].strip().split()))
        index += 1
        b = sorted(range(1, n + 1), key=lambda x: abs(x - a[0]))
        print(*b)
",False,True,0,0.0
1867A,1,['if statement'],"['for loop', 'tuple', 'misc']","['for loop', 'tuple', 'sorting', 'matrix operation', 'if statement', 'dictionary', 'hashmap', 'while loop', 'heap']","import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        print(*itertools.permutations(range(1, n + 1)))
",False,True,1,0.3333333333333333
1867A,2,"['if statement', 'for loop']","['for loop', 'matrix operation']","['for loop', 'tuple', 'sorting', 'matrix operation', 'if statement', 'dictionary', 'hashmap', 'while loop', 'heap']","import numpy as np

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = np.array(input().split(), dtype=int)
        b = np.arange(1, n + 1)
        b = np.flip(b)
        print(*b)
",False,False,0,0.0
1867A,3,"['if statement', 'for loop', 'queue']",['for loop'],"['for loop', 'tuple', 'sorting', 'matrix operation', 'if statement', 'dictionary', 'hashmap', 'while loop', 'heap']","from itertools import permutations

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        p = list(permutations(range(1, n + 1)))
        b = min(p, key=lambda x: len(set(abs(x_i - a_i) for x_i, a_i in zip(x, a)))
        print(*b)
",False,False,0,0.0
1867A,4,"['if statement', 'for loop', 'queue', 'recursion']",['for loop'],"['for loop', 'tuple', 'sorting', 'matrix operation', 'if statement', 'dictionary', 'hashmap', 'while loop', 'heap']","import sys

def solve():
    input = input()
    index = 0
    t = int(input[index])
    index += 1
    for _ in range(t):
        n = int(input[index])
        index += 1
        a = list(map(int, input[index].split()))
        index += 1
        a.sort(reverse=True)
        b = list(range(1, n + 1))
        b.sort()
        sys.stdout.write(' '.join(map(str, b[:n - a.count(1)] + [1] * a.count(1)) + '\n')

",False,False,0,0.0
1867A,5,"['if statement', 'for loop', 'queue', 'recursion', 'hashmap']",['for loop'],"['for loop', 'tuple', 'sorting', 'matrix operation', 'if statement', 'dictionary', 'hashmap', 'while loop', 'heap']","import sys
import math

def solve():
    input = sys.stdin.readline
    t = int(input)
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        for i in range(n):
            a[i] = n - i
        print(*a)

",False,False,0,0.0
1866A,0,['this is the og problem'],"['for loop', 'if statement']","['if statement', 'for loop', 'tuple', 'set', 'dictionary', 'misc', 'hashmap', 'sorting']","import math

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    ans = math.inf
    for i in range(n):
        x = abs(a[i])
        if x ==  0:
            ans =  0
        else:
            ans = min(ans, x %  2)
    print(ans)
",False,True,0,0.0
1866A,1,['recursion'],"['if statement', 'for loop']","['if statement', 'for loop', 'tuple', 'set', 'dictionary', 'misc', 'hashmap', 'sorting']","import math

def solve():
    n = int(input())
    arr = list(map(int, input().split()))
    res = 0

    zero_count = arr.count(0)
    if zero_count:
        return 0

    min_abs = min(abs(x) for x in arr)
    for x in arr:
        res += abs(x) % 2

    return min(res, min_abs)

",False,True,0,0.0
1866A,2,"['recursion', 'if statement']","['if statement', 'for loop', 'if statement', 'for loop']","['if statement', 'for loop', 'tuple', 'set', 'dictionary', 'misc', 'hashmap', 'sorting']","import math

def solve():
    n = int(input())
    arr = list(map(int, input().split()))
    zero = arr.count(0)
    pos = sum(1 for x in arr if x > 0)
    neg = sum(1 for x in arr if x < 0)
    return max(zero, abs(pos - neg))
",False,False,0,0.0
1866A,3,"['recursion', 'if statement', 'matrix operation']","['if statement', 'for loop']","['if statement', 'for loop', 'tuple', 'set', 'dictionary', 'misc', 'hashmap', 'sorting']","import math

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    min_not_zero = min(abs(x) for x in a if x!= 0)
    min_zero = sum(1 for x in a if x == 0)
    return min(min_not_zero % 2, min_zero)
",False,False,0,0.0
1866A,4,"['recursion', 'if statement', 'matrix operation', 'tuple']","['if statement', 'for loop', 'if statement', 'for loop']","['if statement', 'for loop', 'tuple', 'set', 'dictionary', 'misc', 'hashmap', 'sorting']","import math
def solve():
    N = int(input())
    A = list(map(int, input().split()))
    odd_neg =  sum(1 for x in A if x < 0) % 2
    if any(x == 0 for x in A) or N % 2 == 1 and odd_neg:
        return 0
    return min(abs(x) for x in A if x!= 0)
",False,False,0,0.0
1864A,0,['this is the og problem'],"['if statement', 'for loop']","['for loop', 'if statement', 'while loop', 'tuple', 'heap', 'misc', 'continue statement', 'matrix operation', 'break statement']","def solve():
    t = int(input())
    for _ in range(t):
        x, y, n = map(int, input().split())
        diff = y - x
        if diff >= n - 1 and (n - 1) * (n - 2) // 2 <= diff:
            a = [x + i for i in range(n)]
            print(*a)
        else:
            print(-1)
",False,True,0,0.0
1864A,1,['if statement'],"['if statement', 'for loop']","['for loop', 'if statement', 'while loop', 'tuple', 'heap', 'misc', 'continue statement', 'matrix operation', 'break statement']","from itertools import combinations

def solve():
    t = int(input())
    for _ in range(t):
        x, y, n = map(int, input().split())
        if n == 3:
            if y-x > 1:
                print(x, y-1, y)
            else:
                print(-1)
        elif n > 3:
            print(x, *(n-2), y)
",False,False,0,0.0
1864A,2,"['if statement', 'for loop']",['for loop'],"['for loop', 'if statement', 'while loop', 'tuple', 'heap', 'misc', 'continue statement', 'matrix operation', 'break statement']","def solve():
    x, y, n = map(int, input().split())
    diff = y - x
    b = [diff // (n - 1)] * (n - 1)
    if b[0] <= diff:
        return -1
    a = [x]
    for i in range(n - 1):
        a.append(a[-1] + b[i])
    a.append(y)
    return a
",False,False,0,0.0
1864A,3,"['if statement', 'for loop', 'while loop']","['if statement', 'tuple']","['for loop', 'if statement', 'while loop', 'tuple', 'heap', 'misc', 'continue statement', 'matrix operation', 'break statement']","import math

def solve():
    x, y, n = map(int, input().split())
    if n == 2:
        return -1 if x >= y else [x, y]
    diff = y - x
    k = math.ceil(diff / (n - 1))
    if k <= 1:
        return list(range(x, y + 1, k))
    else:
        start = y - (n - 1) * k
        return -1 if start < x else list(range(start, y + 1, -k))
",False,False,0,0.0
1863A,0,['this is the og problem'],"['if statement', 'for loop', 'stack']","['for loop', 'if statement', 'continue statement', 'matrix operation', 'while loop', 'misc', 'queue', 'hashmap', 'tuple']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        n, a, q = map(int, input().strip().split())
        s = input().strip()
        stack = []
        for c in s:
            if c == '+':
                stack.append(1)
            elif c == '-' and stack:
                stack.pop()
        if len(stack) + a >= n:
            print('YES')
        elif a + q < n:
            print('NO')
        else:
            print('MAYBE')
",False,True,1,0.3333333333333333
1863A,1,['for loop'],"['for loop', 'if statement', 'tuple']","['for loop', 'if statement', 'continue statement', 'matrix operation', 'while loop', 'misc', 'queue', 'hashmap', 'tuple']","import sys
import threading

def solve():
    for _ in range(int(input())):
        n,a,q=map(int,input().split())
        k=[*a]
        for c in input().strip():
            if c=='+':
                k.append(1)
            else:
                k.append(-1)
        m=min(k)
        if m>0:
            print(""YES"")
        elif sum(k)<n:
            print(""NO"")
        else:
            print(""MAYBE"")
",False,False,0,0.0
1863A,2,"['for loop', 'tuple']","['if statement', 'for loop', 'break statement']","['for loop', 'if statement', 'continue statement', 'matrix operation', 'while loop', 'misc', 'queue', 'hashmap', 'tuple']","import sys
def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        n, a, q = map(int, input().strip().split())
        s = input().strip()
        ans = ""YES""
        if a == n:
            ans = ""YES""
        else:
            now = a
            for c in s:
                if c == ""+"":
                    now += 1
                else:
                    now -= 1
                    if now < n:
                        ans = ""NO""
                        break
                    if now == n:
                        ans = ""YES""
        if ans!= ""YES"":
            ans = ""MAYBE""
        print(ans)
",False,False,1,0.3333333333333333
1863A,3,"['for loop', 'tuple', 'recursion']","['if statement', 'for loop', 'break statement']","['for loop', 'if statement', 'continue statement', 'matrix operation', 'while loop', 'misc', 'queue', 'hashmap', 'tuple']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        n, a, q = map(int, input().strip().split())
        s = input().strip()
        ans = 'YES' if a == n else 'MAYBE'
        for i in range(q):
            if s[i] == '-':
                a -= 1
                if a < n - i:
                    ans = 'NO'
                    break
            else:
                a += 1
                if a == n:
                    ans = 'YES'
        print(ans)
",False,False,1,0.3333333333333333
1863A,4,"['for loop', 'tuple', 'recursion', 'if statement']","['for loop', 'if statement']","['for loop', 'if statement', 'continue statement', 'matrix operation', 'while loop', 'misc', 'queue', 'hashmap', 'tuple']","def solve():
    for _ in range(int(input())):
        n, a, q = map(int, input().split())
        s = list(input())
        min_online = a
        max_online = a
        curr_online = a
        for c in s:
            if c == '+':
                curr_online += 1
                max_online = max(max_online, curr_online)
            else:
                curr_online -= 1
                min_online = min(min_online, curr_online)
        if min_online == n:
            print(""YES"")
        elif max_online < n:
            print(""NO"")
        else:
            print(""MAYBE"")
",False,False,0,0.0
1863A,5,"['for loop', 'tuple', 'recursion', 'if statement', 'while loop']","['for loop', 'if statement', 'tuple']","['for loop', 'if statement', 'continue statement', 'matrix operation', 'while loop', 'misc', 'queue', 'hashmap', 'tuple']","import sys
def solve():
    t = int(input())
    for _ in range(t):
        n, a, q = map(int, input().split())
        s = input()
        cur, min_ = a
        for c in s:
            if c == '+':
                cur += 1
                min_ = max(min_, cur)
            else:
                cur -= 1
        print(""YES"" if min_ == n else ""MAYBE"" if cur == n else ""NO"")
",False,False,0,0.0
1862B,0,['this is the og problem'],"['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'misc', 'continue statement', 'matrix operation', 'while loop']","import sys
from sys import stdin

def solve():
    n = int(input())
    a = list(map(int,input().split()))
    result = []
    for i in range(n):
        if i == 0:
            result.append(a[0])
        else:
            result.append(min(a[i - 1], a[i]))
            result.append(a[i])
    print(len(result))
    print(*result)

",False,True,0,0.0
1862B,1,['for loop'],"['for loop', 'if statement', 'misc']","['for loop', 'if statement', 'tuple', 'misc', 'continue statement', 'matrix operation', 'while loop']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        b = list(map(int, input().split()))
        a = [b[0]]
        for i in range(1, n):
            if b[i] > b[i - 1]:
                a.append(b[i])
            else:
                a.append(1)
        print(len(a))
        print(*a)

",False,False,0,0.0
1862B,2,"['for loop', 'recursion']",['for loop'],"['for loop', 'if statement', 'tuple', 'misc', 'continue statement', 'matrix operation', 'while loop']","import sys
from itertools import chain, repeat

def solve():
    lines = input()
    tc = int(lines[0])
    lines = lines[1:]
    for i in range(0, tc * 2, 2):
        if not i % 2:
            b = list(map(int, lines[i].split())
            n = len(b)
            a = list(chain(b, repeat(1)))
            for j in range(n - 1, -1, -1):
                if a[j] > b[j + 1]:
                    a.insert(j + 1, a[j +\1])
            print(len(a))
            print(*a)
",False,False,0,0.0
1862B,3,"['for loop', 'recursion', 'break statement']","['for loop', 'misc']","['for loop', 'if statement', 'tuple', 'misc', 'continue statement', 'matrix operation', 'while loop']","import sys
import itertools

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        input = sys.stdin.readline
        n = int(input.strip())
        b = list(map(int, input().strip().split()))
        yield b[0],
        itertools.chain(b, itertools.repeat(1))
",False,False,0,0.0
1862B,4,"['for loop', 'recursion', 'break statement', 'while loop']","['if statement', 'for loop', 'tuple']","['for loop', 'if statement', 'tuple', 'misc', 'continue statement', 'matrix operation', 'while loop']","def solve():
    import sys

    t = int(input())
    for _ in range(t):
        n = int(input())
        b = list(map(int, input().split()))
        if n == 1:
            print(1)
            print(b[0])
        else:
            a = [b[0]]
            for i in range(1, n):
                if b[i] > b[i - 1]:
                    a.append(1)
                a.append(b[i])
            print(len(a))
            print(*a)
",False,False,0,0.0
1862A,0,['this is the og problem'],"['if statement', 'for loop', 'break statement', 'tuple', 'matrix operation']","['for loop', 'if statement', 'break statement', 'matrix operation', 'tuple', 'while loop', 'misc', 'set']","import sys

def solve():
    n, m = map(int, input().split())
    grid = []
    for _ in range(n):
        grid.append(input().rstrip())

    vika = ""vika""
    idx = 0

    for col in zip(*grid):
        if idx >= len(vika):
            break
        if vika[idx] in col:
            idx += 1

    return ""YES"" if idx == len(vika) else ""NO""

",False,True,0,0.0
1862A,1,['if statement'],"['for loop', 'if statement', 'matrix operation']","['for loop', 'if statement', 'break statement', 'matrix operation', 'tuple', 'while loop', 'misc', 'set']","import re

def solve():
    t = int(input())
    for _ in range(t):
        n, m = map(int, input().split())
        s = [input() for _ in range(n)]
        print('YES' if re.search(r'v.*i.*k.*a', ''.join(s)) else 'NO')
",False,False,0,0.0
1862A,2,"['if statement', 'for loop']","['if statement', 'for loop', 'break statement']","['for loop', 'if statement', 'break statement', 'matrix operation', 'tuple', 'while loop', 'misc', 'set']","def solve():
    t = int(input())
    for _ in range(t):
        n, m = map(int, input().split())
        grid = [input() for _ in range(n)]
        idx = -1
        for c in ""vika"":
            found = False
            for j in range(idx + 1, m):
                if c in column(grid, j):
                    idx = j
                    found = True
                    break
            if not found:
                print(""NO"")
                break
        else:
            print(""YES"")
        return

",False,False,0,0.0
1862A,3,"['if statement', 'for loop', 'matrix operation']","['for loop', 'if statement', 'break statement']","['for loop', 'if statement', 'break statement', 'matrix operation', 'tuple', 'while loop', 'misc', 'set']","def solve():
    from itertools import permutations

    vika = 'vika'
    for _ in range(int(input())):
        n, m = map(int, input().split())
        s = [input() for _ in range(n)]

        for p in permutations(range(m)):
            col = ''.join(s[i][p[i]] for i in range(n))
            if vika in col:
                print('YES')
                break
        else:
            print('NO')
",False,False,0,0.0
1862A,4,"['if statement', 'for loop', 'matrix operation', 'misc']",['for loop'],"['for loop', 'if statement', 'break statement', 'matrix operation', 'tuple', 'while loop', 'misc', 'set']","import sys
import math
from collections import deque

def solve():
  t = int(input())
    for _ in range(t):
        n, m = map(int, input().split())
        mat = [list(input()) for _ in range(n)]

        vika = ""vika""
        columns = []
        for i in range(m):
            col = """"
            for j in range(n):
                col += mat[j][i]
            columns.append(col)

        pos = [col.find(c) for c in vika]
        print(""YES"" if all(x!= -1 and x < y for x, y in zip(pos, pos[1:] ) else ""NO"")

",False,False,0,0.0
1861A,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'while loop', 'break statement', 'misc']","import math

def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True

def solve():
    sequence = input()
    seq_list = list(sequence)
    if is_prime(int(sequence)):
        return sequence
    elif len(sequence) == 2:
        return -1
    for i in range(len(seq_list)):
        for j in range(i, len(seq_list)):
            new_seq = seq_list[:i] + seq_list[i + 1:j] + seq_list[j + 1:]
            if is_prime(int("""".join(map(str, new_seq))):
                return """".join(map(str, new_seq))
    return -1
",False,True,0,0.0
1861A,1,['break statement'],['for loop'],"['for loop', 'if statement', 'while loop', 'break statement', 'misc']","import math

def solve():
    prime = [2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73, 79, 83, 89, 97]
    def is_prime(n):
        return n in prime

    t = int(input())

    for _ in range(t):
        s = input()
        for i in range(len(s)):
            curr = s[i] + s[i + 1:]
            if is_prime(int(curr)):
                print(curr)
                break
        else:
            for i in range(len(s) - 1):
                curr = s[i] + s[i + 1:]
                if is_prime(int(curr)):
                    for j in range(i, len(s)):
                        if curr[0]!= s[j] and curr[1]!= s[j]:
                            print(curr + s[j])
                            break
                    if 'flag':
                        break
                    else:
                        print(-1)
",False,True,0,0.0
1861A,2,"['break statement', 'matrix operation']","['if statement', 'for loop', 'break statement', 'continue statement', 'recursion', 'matrix operation', 'misc']","['for loop', 'if statement', 'while loop', 'break statement', 'misc']","import itertools
import sympy

def solve():
    def is_prime(n):
        if n < 2: return False
        for i in range(2, int(n ** 0.5) + 1):
            if n % i == 0: return False
        return True

    t = int(input())
    for _ in range(t):
        s = input().strip()
        for r in range(1, 10):
            for comb in itertools.combinations(s, r):
                n = int(''.join(comb))
                if is_prime(n): print(n); break
            else: print(-1); break
",False,False,3,0.42857142857142855
1861A,3,"['break statement', 'matrix operation', 'if statement']","['if statement', 'for loop', 'break statement', 'recursion']","['for loop', 'if statement', 'while loop', 'break statement', 'misc']","def solve():
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    test_cases = int(input())

    for _ in range(test_cases):
        seq = input().strip()
        found = False

        for i in range(len(seq)):
            subseq = seq[:i] + seq[i+1:]
            if is_prime(int(subseq)):
                print(subseq)
                found = True
                break

        if not found:
            print(-1)
",False,False,1,0.25
1861A,4,"['break statement', 'matrix operation', 'if statement', 'for loop']","['for loop', 'if statement', 'break statement']","['for loop', 'if statement', 'while loop', 'break statement', 'misc']","import math
import re
def solve():
    primes = ['167', '53', '3571', '57638429']
    ans = []
    for i in range(int(input())):
        s = input()
        for prime in primes:
            if re.sub(r'[0189]', '', s) == prime:
                ans.append(prime)
                break
        else:
            ans.append('-1')
    return '\n'.join(ans)
",False,False,0,0.0
1861A,5,"['break statement', 'matrix operation', 'if statement', 'for loop', 'recursion']","['if statement', 'for loop', 'break statement', 'recursion', 'misc']","['for loop', 'if statement', 'while loop', 'break statement', 'misc']","import math

def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True

def solve():
    s = input()
    res = []
    for i in range(1, 10):
        for j in range(len(s)):
            if s[j] == str(i):
                res.append(s[:j] + s[j+1:])
                break
        if len(res) == i:
            break
    for e in res:
        if is_prime(int(e)):
            return e
    return ""-1""
",False,False,1,0.2
1859A,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'while loop', 'set', 'sorting', 'tuple', 'continue statement', 'hashmap', 'matrix operation', 'dictionary', 'misc']","import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a.sort()
        c = []
        b = [a[0]]
        for i in range(1, n):
            if a[i] % b[0] == 0:
                b.append(a[i])
            else:
                c.append(a[i])
        if not c:
            print(-1)
        else:
            print(len(b), len(c))
            print(*b)
            print(*c)
",False,True,0,0.0
1859A,1,['sorting'],['for loop'],"['for loop', 'if statement', 'while loop', 'set', 'sorting', 'tuple', 'continue statement', 'hashmap', 'matrix operation', 'dictionary', 'misc']","import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        mx = max(a)
        d = []
        for i in a:
            if i!= mx:
                d.append(i)
        if len(d) == 0:
            print(-1)
            continue
        l_b, l_c = 0, 0
        b, c = [], []
        for i in d:
            for j in range(1, int(math.sqrt(i)) + [int(math.sqrt(i))]:
                if i % j == 0:
                    if j!= mx:
                        b.append(i)
                        l_b += 1
                    else:
                        c.append(i)
                        l_c += 1
                    break
        print(l_b, l_c)
        print(*b)
        print(*c)
",False,True,0,0.0
